fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,3360,0.023326546055408057,0.08980267865818531,0.07255129363802139,0.0,0.07255129363802136
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,2352,0.06703963348503422,0.198152294473919,0.12562318784934337,0.0,0.1256231878493434
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.00014866434859913996,0.012051383816352549,0.01197640952653785,0.0,0.01197640952653785
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_policy,ok,336,0.0008878206226497862,0.029813568097975723,0.029360241760019168,0.0,0.029360241760019168
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,12108,0.03956524935978909,0.14747410351339577,0.07437220727761812,0.11124876114965312,0.04413635079116242
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,active_market_count_bucket,51-100,ok,18492,0.03869017471888587,0.1388424327318608,0.07860836496836959,0.07284231018818949,0.02389865231045021
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,overall,overall,ok,18492,0.038692888747223465,0.13884637130470026,0.07856863364656724,0.07284231018818949,0.023684199916154457
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,3360,0.02331066370747254,0.08974373150301719,0.07250139856047064,0.0,0.07250139856047066
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,2352,0.06701577178420691,0.19806744940361048,0.12556571201308195,0.0,0.12556571201308195
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.0001483176045428854,0.012035084552740705,0.011960285620008013,0.0,0.011960285620008013
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_policy,ok,336,0.0008863101972808173,0.029779701845478724,0.029327147232339444,0.0,0.029327147232339444
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,12108,0.03957848847693105,0.14751435010648214,0.07433790404162394,0.11124876114965312,0.04410143995929504
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,active_market_count_bucket,51-100,ok,18492,0.038692888747223465,0.13884637130470026,0.07856863364656724,0.07284231018818949,0.023684199916154457
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,overall,overall,ok,14532,0.04129278958721339,0.14510009657225245,0.07999152172161102,0.07287365813377374,0.03194316715099861
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,2640,0.02674389898311985,0.0973771587686171,0.07706934772954215,0.0,0.07706934772954215
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.07893492963174066,0.22655576022594534,0.137466811992471,0.0,0.137466811992471
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.00012957091341564317,0.011305095949092087,0.011239795142526232,0.0,0.011239795142526232
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.0008078491440655318,0.028480674560085743,0.02806862105961175,0.0,0.02806862105961175
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,9516,0.04028412107096647,0.14946830768462102,0.07298840113629775,0.11128625472887768,0.04504465438279918
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,14532,0.04129278958721339,0.14510009657225245,0.07999152172161102,0.07287365813377374,0.03194316715099861
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,overall,overall,ok,14532,0.041436952453357545,0.14548297267562163,0.08106857535171468,0.07287365813377374,0.03166553073029567
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,2640,0.02761750236262926,0.09961527545029694,0.07851909955498704,0.0,0.07851909955498702
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.08049826390332365,0.23094542507872118,0.139273207412526,0.0,0.13927320741252602
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.00013909000173974097,0.011600373527572453,0.011530238599047235,0.0,0.011530238599047235
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.0008624312230593356,0.02923206207246571,0.028791663203940204,0.0,0.028791663203940204
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,9516,0.039956535678663446,0.1485505804108305,0.07385206439802601,0.11128625472887768,0.04373899256551065
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,14532,0.041436952453357545,0.14548297267562163,0.08106857535171468,0.07287365813377374,0.03166553073029567
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,overall,overall,ok,18492,0.03896941056498467,0.1395290221479566,0.08179166105734129,0.07284231018818949,0.022455818205139304
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_btc,ok,3360,0.02572790637370803,0.09630208664809395,0.07677685994864213,0.0,0.07677685994864213
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_eth,ok,2352,0.07074374272239042,0.209697419066124,0.1305838104241292,0.0,0.13058381042412923
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.00017099222608329078,0.012971086362599011,0.012884803896631906,0.0,0.012884803896631906
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_policy,ok,336,0.0010240097409466003,0.03214307666828062,0.03161947692763537,0.0,0.03161947692763537
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,macro_fed_rates,ok,12108,0.03860140165246558,0.1443862717212189,0.07700979405107465,0.11124876114965312,0.04220621473359305
4,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,51-100,ok,18492,0.03896941056498467,0.1395290221479566,0.08179166105734129,0.07284231018818949,0.022455818205139304
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,overall,overall,ok,18492,0.03967462468274043,0.14158500961082376,0.08794260937054496,0.07284231018818949,0.023926491577131406
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_btc,ok,3360,0.030004457136392753,0.10816234257304314,0.0846245348959512,0.0,0.08462453489595122
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_eth,ok,2352,0.0776533529921584,0.23000915317282286,0.13998634365961085,0.0,0.13998634365961085
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.0002442894322214251,0.01516156360306736,0.015037992585364488,0.0,0.015037992585364488
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_policy,ok,336,0.0014662515438418073,0.037694855856683335,0.036940409779477004,0.0,0.036940409779477004
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,macro_fed_rates,ok,12108,0.037135179686937775,0.14007459873447078,0.08219224246347288,0.11124876114965312,0.039056049726191686
4,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,51-100,ok,18492,0.03967462468274043,0.14158500961082376,0.08794260937054496,0.07284231018818949,0.023926491577131406
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,overall,overall,ok,18492,0.03869751305588172,0.13885289143299812,0.07861575979335783,0.07284231018818949,0.02401409105978561
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,3360,0.0233717385327327,0.08985810406476864,0.07255955506338817,0.0,0.07255955506338817
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,2352,0.06715096050077063,0.19843079444093661,0.12566590382317508,0.0,0.12566590382317505
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.00014759969349151928,0.01200885527333774,0.011934420346542792,0.0,0.011934420346542792
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,336,0.0008834907506673364,0.029742571674062118,0.029291482110970615,0.0,0.029291482110970615
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12108,0.039542440078653214,0.14742374717062842,0.07437598414832809,0.11124876114965312,0.04414885293549491
4,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,18492,0.03869751305588172,0.13885289143299812,0.07861575979335783,0.07284231018818949,0.02401409105978561
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,overall,overall,ok,18492,0.03869967587340157,0.13886250101841935,0.07858072812262165,0.07284231018818949,0.023374058934160884
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,3360,0.02335319526236198,0.08979881946186923,0.07251279916367932,0.0,0.07251279916367934
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,2352,0.06712343946745755,0.19834788644805645,0.12561354895753793,0.0,0.12561354895753793
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.0001473864365323789,0.011995568655258384,0.011921241067337737,0.0,0.011921241067337737
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,336,0.0008832317271664108,0.029721861754021108,0.02927089269787576,0.0,0.02927089269787576
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12108,0.039556248169717756,0.14747192351316343,0.07434656385532837,0.11124876114965312,0.044138387455724445
4,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,18492,0.03869967587340157,0.13886250101841935,0.07858072812262165,0.07284231018818949,0.023374058934160884
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,9252,0.043715614726291596,0.15173175388100907,0.08178446476544665,0.07295719844357977,0.0368455636804513
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1680,0.030953047076291505,0.10666637349225876,0.08249056540315786,0.0,0.08249056540315786
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.09291579309940937,0.2621840326983433,0.15061658367149908,0.0,0.1506165836714991
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.00010217149350055818,0.010126845955854438,0.010075409948621597,0.0,0.010075409948621597
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0006341391460305,0.025446139733489335,0.02512360445799117,0.0,0.02512360445799117
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6060,0.04010941839721675,0.1502174909886204,0.07178996391330254,0.11138613861386139,0.044813645881323166
4,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,9252,0.043715614726291596,0.15173175388100907,0.08178446476544665,0.07295719844357977,0.0368455636804513
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,9252,0.04393893659687454,0.15232267003863206,0.08299982181159772,0.07295719844357977,0.03716988284122997
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1680,0.0323083511654005,0.10981037941779888,0.08426870798319334,0.0,0.08426870798319333
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.09524720345227457,0.26940076698021825,0.1528161445488422,0.0,0.15281614454884224
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.00010471590837695321,0.01022773248103734,0.010175008415078539,0.0,0.010175008415078539
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0006562936926970316,0.025860575876810454,0.025526651049560232,0.0,0.025526651049560232
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6060,0.03962152649563615,0.14883329504994502,0.07271175861545207,0.11138613861386139,0.04418580967730387
4,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,9252,0.04393893659687454,0.15232267003863206,0.08299982181159772,0.07295719844357977,0.03716988284122997
5,market_probability,market_probability,0,none,overall,overall,ok,20281,0.05452449698108991,0.18364093818875488,0.14357734242763315,0.06626892165080617,0.08098200689191007
5,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,4638,0.07038506322768436,0.22854414433887013,0.16316052177662785,0.0,0.16316052177662785
5,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,3138,0.11348929963352454,0.34607792583489994,0.2365049394518802,0.0,0.23650493945188014
5,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,336,0.0027336309523809527,0.05361903412595096,0.05220238095238095,0.0,0.05220238095238095
5,market_probability,market_probability,0,none,broad_family,crypto_policy,ok,336,0.01674784226190476,0.13789546463000965,0.12870535714285716,0.0,0.12870535714285716
5,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,11833,0.03521424852306976,0.12795510209672437,0.1142750005725368,0.11358066424406321,0.0829854712900218
5,market_probability,market_probability,0,none,active_market_count_bucket,51-100,ok,20281,0.05452449698108991,0.18364093818875488,0.14357734242763315,0.06626892165080617,0.08098200689191007
5,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,20281,0.04043815889586187,0.1437970241500465,0.07510540869830423,0.06626892165080617,0.026144955571319732
5,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,4638,0.03191854783101181,0.1051278907289792,0.07509530723417351,0.0,0.07509530723417353
5,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,3138,0.056363953062652745,0.17223146151715965,0.1203842198383651,0.0,0.12038421983836509
5,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_microstrategy,ok,336,8.83885324496673e-05,0.008798679112464677,0.008754145729333621,0.0,0.008754145729333621
5,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_policy,ok,336,0.00033537297807025935,0.016794891908439153,0.016624480121927993,0.0,0.016624480121927993
5,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,macro_fed_rates,ok,11833,0.04183855380280594,0.15885257529639288,0.06664648514488278,0.11358066424406321,0.0490203396304495
5,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,51-100,ok,20281,0.04043815889586187,0.1437970241500465,0.07510540869830423,0.06626892165080617,0.026144955571319732
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,overall,overall,ok,20281,0.04049982457071819,0.14391389505677607,0.07565003823450166,0.06626892165080617,0.026115561633551755
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_btc,ok,4638,0.03228872473103842,0.10624395021540656,0.07576348247277323,0.0,0.07576348247277323
