fold,representation,model,window_hours,placebo_type,prob_decile,n_obs,avg_pred,avg_actual
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,281,0.4537487612925238,0.29537366548042704
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,313,0.5503686855272493,0.4440894568690096
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,413,0.6491259881132593,0.513317191283293
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,172,0.7530834515927527,0.22093023255813954
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,300,0.8583991949346912,0.9466666666666667
5,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,52,0.9230440538470432,1.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,8568,0.014875136449852827,0.0196078431372549
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,309,0.14645358053001425,0.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,63,0.22860917977073225,0.015873015873015872
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,151,0.34937026381008723,0.5894039735099338
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,195,0.45358021877932936,0.3128205128205128
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,129,0.5465369018226127,0.17054263565891473
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,234,0.6638273776067949,0.6025641025641025
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,46,0.7211768238788236,0.4782608695652174
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,139,0.8729408019741642,0.9856115107913669
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,9,31,0.9063365252924521,1.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,0,16264,0.013522078414738467,0.019183472700442697
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,1,536,0.15105333975547744,0.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,2,236,0.23696953012463504,0.1228813559322034
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,3,284,0.3465593220319203,0.5985915492957746
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,4,247,0.4613080244543516,0.291497975708502
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,5,288,0.5492169995122708,0.3680555555555556
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,6,429,0.6542052317243757,0.5221445221445221
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,7,169,0.7490179680290044,0.13609467455621302
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,8,289,0.8615093823911526,0.903114186851211
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,9,51,0.9114873725134052,1.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,0,13649,0.012984668804297179,0.0193420763425892
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,1,482,0.15005647753620363,0.0
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,2,172,0.24375439036826985,0.21511627906976744
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,3,253,0.3444541821338859,0.5889328063241107
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,4,244,0.45673760853657874,0.21721311475409835
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,5,209,0.5490578840142163,0.36363636363636365
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,6,374,0.6489937889277966,0.5294117647058824
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,7,140,0.7517948747269964,0.10714285714285714
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,8,270,0.8578623368276608,0.8888888888888888
5,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,9,24,0.9044669317320323,1.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,0,17622,0.014004199957473925,0.01906707524685053
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,1,569,0.1522225420287064,0.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,2,241,0.24006076492915873,0.12863070539419086
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,3,298,0.34741172755211847,0.5637583892617449
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,4,256,0.461646314275123,0.28125
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,5,325,0.5485520646141895,0.41846153846153844
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,6,420,0.6561454869853841,0.5190476190476191
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,7,186,0.7498686121125913,0.25268817204301075
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,8,300,0.8622997140684566,0.9066666666666666
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,9,64,0.9183812690104023,1.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,0,17619,0.014016562899117504,0.01907032181168057
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,1,570,0.15200012359694842,0.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,2,239,0.2393561682844696,0.11297071129707113
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,3,300,0.3472707712450642,0.5733333333333334
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,4,259,0.46148810855597033,0.2702702702702703
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,5,321,0.5493321774823542,0.4143302180685358
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,6,414,0.6553044143491432,0.5193236714975845
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,7,194,0.7479617075198102,0.28350515463917525
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,8,301,0.8626365332944284,0.9036544850498339
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,9,64,0.9189102027837995,1.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,0,17611,0.014011502495725815,0.019078984725455682
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,1,580,0.15131179011692833,0.0
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,2,234,0.23784779960005964,0.11965811965811966
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,3,301,0.34552943979938555,0.5681063122923588
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,4,264,0.46108270779105737,0.2803030303030303
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,5,318,0.5483800052002545,0.4056603773584906
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,6,420,0.6549255959762877,0.5190476190476191
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,7,193,0.7496096331704643,0.2694300518134715
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,8,298,0.8626801307513152,0.9194630872483222
5,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,9,62,0.9196389891395843,1.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,0,17615,0.013938066649264776,0.019074652284984388
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,1,568,0.15011040146024673,0.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,2,249,0.24008674722758908,0.12449799196787148
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,3,293,0.3452712387404255,0.5665529010238908
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,4,280,0.4601040234015374,0.25
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,5,276,0.5463836591734654,0.427536231884058
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,6,453,0.650727775447064,0.5452538631346578
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,7,182,0.7542043440554698,0.21978021978021978
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,8,303,0.8617642182106512,0.9042904290429042
5,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,9,62,0.9201407022368492,1.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,0,17603,0.014125812616038985,0.019087655513264783
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,1,581,0.15174588628280322,0.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,2,241,0.23952178141064837,0.12033195020746888
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,3,295,0.3465819633461534,0.5728813559322034
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,4,258,0.4621062291626827,0.2713178294573643
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,5,316,0.5480076227952914,0.41455696202531644
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,6,427,0.6558610821143528,0.5175644028103045
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,7,193,0.7493184363813886,0.2694300518134715
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,8,305,0.8633282160388313,0.898360655737705
5,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,9,62,0.9208208937554756,1.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,0,17608,0.014173281043227317,0.019082235347569285
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,1,566,0.15131404119011016,0.0
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,2,250,0.23859027782943829,0.108
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,3,297,0.3469140959737048,0.5757575757575758
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,4,260,0.4625452536702208,0.2653846153846154
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,5,308,0.5465034967614252,0.4090909090909091
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,6,434,0.6544979649894475,0.532258064516129
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,7,186,0.7496619339374335,0.25806451612903225
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,8,310,0.8622964765290786,0.8838709677419355
5,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,9,62,0.9198924465830046,1.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,0,8576,0.015092403083496788,0.01958955223880597
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,1,335,0.1505191011455021,0.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,2,44,0.25518267635133673,0.25
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,3,142,0.34504639816368243,0.5915492957746479
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,4,192,0.46207746009559103,0.2604166666666667
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,5,135,0.5397562952211674,0.2222222222222222
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,6,253,0.658505652720749,0.6007905138339921
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,7,20,0.7201116942659345,0.45
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,8,146,0.8715612351976012,1.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,9,22,0.9031624438312886,1.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,0,16270,0.013555973328310381,0.01917639827904118
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,1,552,0.15300721549484916,0.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,2,214,0.2387414212818916,0.14018691588785046
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,3,283,0.3460188128602587,0.6007067137809188
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,4,250,0.46074207925697497,0.284
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,5,298,0.5501264542072168,0.35906040268456374
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,6,417,0.6545130470624948,0.5251798561151079
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,7,171,0.7463136220326424,0.15789473684210525
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,8,298,0.8628371295812236,0.912751677852349
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,9,40,0.9112530123165319,1.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,0,13653,0.013236146768008248,0.01933640958031202
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,1,477,0.15198271880126082,0.0
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,2,169,0.24234915646845354,0.17751479289940827
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,3,263,0.3428104982426833,0.596958174904943
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,4,236,0.4609393775052949,0.25
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,5,236,0.5524401058857998,0.3686440677966102
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,6,364,0.6569492499770784,0.5054945054945055
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,7,130,0.7533179840042525,0.08461538461538462
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,8,264,0.85775920323489,0.9053030303030303
5,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,9,25,0.9037858716143881,1.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,0,17620,0.01400523892242543,0.019069239500567537
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,1,572,0.1521529375278168,0.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,2,236,0.2390020877005404,0.1271186440677966
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,3,298,0.346308045806925,0.5671140939597316
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,4,261,0.46058500021923493,0.2835249042145594
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,5,320,0.5483703942784666,0.40625
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,6,419,0.6550064418141031,0.5202863961813843
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,7,192,0.748710984121221,0.265625
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,8,299,0.8624222009361738,0.9096989966555183
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,9,64,0.9187125299504105,1.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,0,17623,0.01399395809601234,0.019065993304204734
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,1,569,0.15223022468609523,0.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,2,239,0.23937549001856248,0.12552301255230125
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,3,295,0.346293440804658,0.5728813559322034
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,4,267,0.46129454503181355,0.27715355805243447
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,5,319,0.5495996130547538,0.41379310344827586
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,6,418,0.6559196645874689,0.5191387559808612
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,7,191,0.7501157555016339,0.2617801047120419
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,8,295,0.8628127684041649,0.9186440677966101
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,9,65,0.9183357714312744,1.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,0,17619,0.014025106533362744,0.01907032181168057
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,1,575,0.15220895141540547,0.0
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,2,232,0.23847756778202786,0.1206896551724138
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,3,301,0.3456472833619995,0.5681063122923588
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,4,262,0.46073874492654715,0.2824427480916031
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,5,324,0.5488467531660656,0.4074074074074074
5,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,6,419,0.6557896290499429,0.5250596658711217
